timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1495689755886,4,543 /templates/reservas/biblioteca/cubiculoEstudio.html,200,,Thread Group 1-1,text,true,,3591,474,1,1,4,0,0
1495689755890,6,545 /templates/reservas/biblioteca/cubiculoVideo.html,200,,Thread Group 1-1,text,true,,3569,472,1,1,6,0,0
1495689755896,4,547 /templates/reservas/confirmarReserva.html,200,,Thread Group 1-1,text,true,,3090,464,1,1,4,0,0
1495689755900,5,549 /templates/administrador/bloques/generar-bloques.html,200,,Thread Group 1-1,text,true,,3136,476,1,1,5,0,0
1495689755905,4,551 /templates/administrador/bloques/eliminar-bloques.html,200,,Thread Group 1-1,text,true,,2840,477,1,1,4,0,0
1495689755910,6,553 /templates/administrador/graficas/pruebaGrafica.html,200,,Thread Group 1-1,text,true,,2773,475,1,1,6,0,0
1495689755916,4,555 /templates/administrador/graficas/pruebaHistorico.html,200,,Thread Group 1-1,text,true,,2671,477,1,1,4,0,0
1495689755920,5,557 /templates/reservas/laboratorios/laboratorios.html,200,,Thread Group 1-1,text,true,,7816,473,1,1,5,0,0
1495689755925,4,562 /templates/reservas/consultar-reservas.html,200,,Thread Group 1-1,text,true,,1332,466,1,1,4,0,0
1495689755624,299,457 /,200,"Number of samples in transaction : 32, number of failing samples : 0",Thread Group 1-1,,true,,116379,14954,1,1,299,6,2
1495689755929,372,565 /user,200,,Thread Group 1-1,text,true,,713,501,1,1,371,0,0
1495689755929,372,565 /user,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,713,501,1,1,371,0,0
1495689756301,8,1 /,200,,Thread Group 1-1,text,true,,2371,509,1,1,8,0,0
1495689756310,4,26 /templates/calendario/calendario.html,200,,Thread Group 1-1,text,true,,1423,477,1,1,4,0,0
1495689756314,5,48 /templates/layouts/main-layout.html,200,,Thread Group 1-1,text,true,,912,475,1,1,5,0,0
1495689756319,4,47 /templates/home/home-template.html,200,,Thread Group 1-1,text,true,,8084,474,1,1,4,0,0
1495689756323,3,46 /templates/footer/footer.html,200,,Thread Group 1-1,text,true,,736,469,1,1,3,0,0
1495689756326,4,50 /templates/header/header.html,200,,Thread Group 1-1,text,true,,678,469,1,1,4,0,0
1495689756330,5,51 /templates/login/login.html,200,,Thread Group 1-1,text,true,,1811,467,1,1,5,0,0
1495689756335,5,55 /templates/password/password-recovery.html,200,,Thread Group 1-1,text,true,,2247,482,1,1,5,0,0
1495689756340,5,56 /templates/reservas/biblioteca/biblioteca.html,200,,Thread Group 1-1,text,true,,8402,486,1,1,4,0,0
1495689756345,5,54 /templates/password/password-change.html,200,,Thread Group 1-1,text,true,,2112,480,1,1,5,0,0
1495689756350,4,59 /templates/reservas/canchas/tenis.html,200,,Thread Group 1-1,text,true,,4305,478,1,1,4,0,0
1495689756354,3,63 /templates/administrador/usuarios/usuarios.html,200,,Thread Group 1-1,text,true,,8128,487,1,1,3,0,0
1495689756357,3,62 /templates/reservas/biblioteca/computadores.html,200,,Thread Group 1-1,text,true,,4016,488,1,1,3,0,0
1495689756361,4,66 /templates/administrador/usuarios/consultar-usuario.html,200,,Thread Group 1-1,text,true,,3062,496,1,1,4,0,0
1495689756365,4,70 /templates/administrador/usuarios/eliminar-usuario.html,200,,Thread Group 1-1,text,true,,2610,495,1,1,4,0,0
1495689756369,5,71 /templates/administrador/usuarios/crear-usuario.html,200,,Thread Group 1-1,text,true,,3655,492,1,1,5,0,0
1495689756374,4,73 /templates/administrador/usuarios/actualizar-usuario.html,200,,Thread Group 1-1,text,true,,4200,497,1,1,4,0,0
1495689756378,3,74 /templates/administrador/usuarios/editar-usuario.html,200,,Thread Group 1-1,text,true,,4886,493,1,1,3,0,0
1495689756382,3,72 /templates/espacios/canchas.html,200,,Thread Group 1-1,text,true,,9646,472,1,1,3,0,0
1495689756385,5,75 /templates/reservas/biblioteca/EspaciosDisponibles.html,200,,Thread Group 1-1,text,true,,2619,495,1,1,5,0,0
1495689756390,4,76 /templates/espacios/gimnasio.html,200,,Thread Group 1-1,text,true,,2517,473,1,1,4,0,0
1495689756394,5,83 /templates/reservas/canchas/canchaMultiple.html,200,,Thread Group 1-1,text,true,,3567,487,1,1,4,0,0
1495689756399,5,84 /templates/reservas/biblioteca/cubiculoEstudio.html,200,,Thread Group 1-1,text,true,,3591,491,1,1,5,0,0
1495689756404,4,86 /templates/reservas/canchas/canchaFutbolTenis.html,200,,Thread Group 1-1,text,true,,3574,490,1,1,4,0,0
1495689756408,4,89 /templates/reservas/confirmarReserva.html,200,,Thread Group 1-1,text,true,,3090,481,1,1,4,0,0
1495689756412,4,88 /templates/reservas/biblioteca/cubiculoVideo.html,200,,Thread Group 1-1,text,true,,3569,489,1,1,4,0,0
1495689756416,3,92 /templates/administrador/bloques/generar-bloques.html,200,,Thread Group 1-1,text,true,,3136,493,1,1,3,0,0
1495689756419,3,93 /templates/administrador/bloques/eliminar-bloques.html,200,,Thread Group 1-1,text,true,,2840,494,1,1,3,0,0
1495689756423,4,97 /templates/administrador/graficas/pruebaGrafica.html,200,,Thread Group 1-1,text,true,,2773,492,1,1,4,0,0
1495689756427,5,99 /templates/administrador/graficas/pruebaHistorico.html,200,,Thread Group 1-1,text,true,,2671,494,1,1,5,0,0
1495689756432,5,102 /templates/reservas/laboratorios/laboratorios.html,200,,Thread Group 1-1,text,true,,7816,490,1,1,5,0,0
1495689756437,5,106 /templates/reservas/consultar-reservas.html,200,,Thread Group 1-1,text,true,,1332,483,1,1,5,0,0
1495689756301,137,1 /,200,"Number of samples in transaction : 32, number of failing samples : 0",Thread Group 1-1,,true,,116379,15538,1,1,135,4,0
1495689756442,2284,570 /bloques/bloques-vigentes-por-dia-y-tipo-espacio,200,,Thread Group 1-1,text,true,,4671,642,1,1,2283,0,0
1495689756442,2284,570 /bloques/bloques-vigentes-por-dia-y-tipo-espacio,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,4671,642,1,1,2283,1,0
1495689758728,13,569 /bloques/bloques-vigentes-por-tipo-espacio,200,,Thread Group 1-1,text,true,,453,621,1,1,13,0,0
1495689758728,13,569 /bloques/bloques-vigentes-por-tipo-espacio,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,453,621,1,1,13,0,0
1495689758741,491,115 /reservas/mis-reservas/reservas-grafica,200,,Thread Group 1-1,text,true,,1906,552,1,1,489,0,0
1495689758741,491,115 /reservas/mis-reservas/reservas-grafica,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1906,552,1,1,489,0,0
1495689759232,8912,118 /reservas/mis-reservas/historico-grafica,200,,Thread Group 1-1,text,true,,39233,553,1,1,8909,0,0
1495689759232,8912,118 /reservas/mis-reservas/historico-grafica,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,39233,553,1,1,8909,0,0
1495689768144,7,457 /,200,,Thread Group 1-1,text,true,,2371,505,1,1,7,0,1
1495689768151,4,477 /templates/calendario/calendario.html,200,,Thread Group 1-1,text,true,,1423,513,1,1,4,0,0
1495689768155,3,501 /templates/header/header.html,200,,Thread Group 1-1,text,true,,678,505,1,1,3,0,0
1495689768158,3,502 /templates/layouts/main-layout.html,200,,Thread Group 1-1,text,true,,912,511,1,1,3,0,0
1495689768161,3,505 /templates/footer/footer.html,200,,Thread Group 1-1,text,true,,736,505,1,1,3,0,0
1495689768165,4,506 /templates/home/home-template.html,200,,Thread Group 1-1,text,true,,8084,510,1,1,4,0,0
1495689768169,3,507 /templates/login/login.html,200,,Thread Group 1-1,text,true,,1811,503,1,1,3,0,0
1495689768172,4,508 /templates/password/password-recovery.html,200,,Thread Group 1-1,text,true,,2247,518,1,1,4,0,0
1495689768176,4,512 /templates/password/password-change.html,200,,Thread Group 1-1,text,true,,2112,516,1,1,4,0,0
1495689768180,3,516 /templates/reservas/biblioteca/biblioteca.html,200,,Thread Group 1-1,text,true,,8402,522,1,1,3,0,0
1495689768183,3,517 /templates/reservas/canchas/tenis.html,200,,Thread Group 1-1,text,true,,4305,514,1,1,3,0,0
1495689768186,4,518 /templates/reservas/biblioteca/computadores.html,200,,Thread Group 1-1,text,true,,4016,524,1,1,4,0,0
1495689768190,3,520 /templates/administrador/usuarios/usuarios.html,200,,Thread Group 1-1,text,true,,8128,523,1,1,3,0,0
1495689768193,4,521 /templates/administrador/usuarios/consultar-usuario.html,200,,Thread Group 1-1,text,true,,3062,532,1,1,4,0,0
1495689768197,3,523 /templates/administrador/usuarios/crear-usuario.html,200,,Thread Group 1-1,text,true,,3655,528,1,1,3,0,0
1495689768201,3,526 /templates/administrador/usuarios/actualizar-usuario.html,200,,Thread Group 1-1,text,true,,4200,533,1,1,3,0,0
1495689768204,4,529 /templates/administrador/usuarios/editar-usuario.html,200,,Thread Group 1-1,text,true,,4886,529,1,1,4,0,0
1495689768209,3,531 /templates/administrador/usuarios/eliminar-usuario.html,200,,Thread Group 1-1,text,true,,2610,531,1,1,3,0,0
1495689768212,3,532 /templates/reservas/biblioteca/EspaciosDisponibles.html,200,,Thread Group 1-1,text,true,,2619,531,1,1,3,0,0
1495689768216,3,535 /templates/espacios/gimnasio.html,200,,Thread Group 1-1,text,true,,2517,509,1,1,3,0,0
1495689768219,3,534 /templates/espacios/canchas.html,200,,Thread Group 1-1,text,true,,9646,508,1,1,3,0,0
1495689768222,3,537 /templates/reservas/canchas/canchaMultiple.html,200,,Thread Group 1-1,text,true,,3567,523,1,1,3,0,0
1495689768226,3,540 /templates/reservas/canchas/canchaFutbolTenis.html,200,,Thread Group 1-1,text,true,,3574,526,1,1,3,0,0
1495689768229,3,543 /templates/reservas/biblioteca/cubiculoEstudio.html,200,,Thread Group 1-1,text,true,,3591,527,1,1,3,0,0
1495689768232,4,545 /templates/reservas/biblioteca/cubiculoVideo.html,200,,Thread Group 1-1,text,true,,3569,525,1,1,4,0,0
1495689768236,3,547 /templates/reservas/confirmarReserva.html,200,,Thread Group 1-1,text,true,,3090,517,1,1,3,0,0
1495689768239,3,549 /templates/administrador/bloques/generar-bloques.html,200,,Thread Group 1-1,text,true,,3136,529,1,1,3,0,0
1495689768243,3,551 /templates/administrador/bloques/eliminar-bloques.html,200,,Thread Group 1-1,text,true,,2840,530,1,1,3,0,0
1495689768246,4,553 /templates/administrador/graficas/pruebaGrafica.html,200,,Thread Group 1-1,text,true,,2773,528,1,1,4,0,0
1495689768250,3,555 /templates/administrador/graficas/pruebaHistorico.html,200,,Thread Group 1-1,text,true,,2671,530,1,1,3,0,0
1495689768253,4,557 /templates/reservas/laboratorios/laboratorios.html,200,,Thread Group 1-1,text,true,,7816,526,1,1,4,0,0
1495689768257,4,562 /templates/reservas/consultar-reservas.html,200,,Thread Group 1-1,text,true,,1332,519,1,1,4,0,0
1495689768144,111,457 /,200,"Number of samples in transaction : 32, number of failing samples : 0",Thread Group 1-1,,true,,116379,16650,1,1,111,6,1
1495689768261,2,565 /user,200,,Thread Group 1-1,text,true,,640,554,1,1,2,0,0
1495689768261,2,565 /user,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,640,554,1,1,2,0,0
1495689768263,4,1 /,200,,Thread Group 1-1,text,true,,2371,509,1,1,4,0,0
1495689768267,5,26 /templates/calendario/calendario.html,200,,Thread Group 1-1,text,true,,1423,477,1,1,5,0,0
1495689768272,3,48 /templates/layouts/main-layout.html,200,,Thread Group 1-1,text,true,,912,475,1,1,3,0,0
1495689768275,3,47 /templates/home/home-template.html,200,,Thread Group 1-1,text,true,,8084,474,1,1,3,0,0
1495689768278,3,46 /templates/footer/footer.html,200,,Thread Group 1-1,text,true,,736,469,1,1,3,0,0
1495689768282,2,50 /templates/header/header.html,200,,Thread Group 1-1,text,true,,678,469,1,1,2,0,0
1495689768285,2,51 /templates/login/login.html,200,,Thread Group 1-1,text,true,,1811,467,1,1,2,0,0
1495689768288,3,55 /templates/password/password-recovery.html,200,,Thread Group 1-1,text,true,,2247,482,1,1,3,0,0
1495689768291,3,56 /templates/reservas/biblioteca/biblioteca.html,200,,Thread Group 1-1,text,true,,8402,486,1,1,3,0,0
1495689768294,3,54 /templates/password/password-change.html,200,,Thread Group 1-1,text,true,,2112,480,1,1,3,0,0
1495689768297,4,59 /templates/reservas/canchas/tenis.html,200,,Thread Group 1-1,text,true,,4305,478,1,1,4,0,0
1495689768301,3,63 /templates/administrador/usuarios/usuarios.html,200,,Thread Group 1-1,text,true,,8128,487,1,1,3,0,0
1495689768304,3,62 /templates/reservas/biblioteca/computadores.html,200,,Thread Group 1-1,text,true,,4016,488,1,1,3,0,0
1495689768307,3,66 /templates/administrador/usuarios/consultar-usuario.html,200,,Thread Group 1-1,text,true,,3062,496,1,1,3,0,0
1495689768311,3,70 /templates/administrador/usuarios/eliminar-usuario.html,200,,Thread Group 1-1,text,true,,2610,495,1,1,3,0,0
1495689768314,3,71 /templates/administrador/usuarios/crear-usuario.html,200,,Thread Group 1-1,text,true,,3655,492,1,1,3,0,0
1495689768317,4,73 /templates/administrador/usuarios/actualizar-usuario.html,200,,Thread Group 1-1,text,true,,4200,497,1,1,4,0,0
1495689768321,3,74 /templates/administrador/usuarios/editar-usuario.html,200,,Thread Group 1-1,text,true,,4886,493,1,1,3,0,0
1495689768324,3,72 /templates/espacios/canchas.html,200,,Thread Group 1-1,text,true,,9646,472,1,1,3,0,0
1495689768327,5,75 /templates/reservas/biblioteca/EspaciosDisponibles.html,200,,Thread Group 1-1,text,true,,2619,495,1,1,5,0,0
1495689768332,3,76 /templates/espacios/gimnasio.html,200,,Thread Group 1-1,text,true,,2517,473,1,1,3,0,0
1495689768335,3,83 /templates/reservas/canchas/canchaMultiple.html,200,,Thread Group 1-1,text,true,,3567,487,1,1,3,0,0
1495689768338,4,84 /templates/reservas/biblioteca/cubiculoEstudio.html,200,,Thread Group 1-1,text,true,,3591,491,1,1,4,0,0
1495689768342,4,86 /templates/reservas/canchas/canchaFutbolTenis.html,200,,Thread Group 1-1,text,true,,3574,490,1,1,4,0,0
1495689768346,4,89 /templates/reservas/confirmarReserva.html,200,,Thread Group 1-1,text,true,,3090,481,1,1,4,0,0
1495689768350,4,88 /templates/reservas/biblioteca/cubiculoVideo.html,200,,Thread Group 1-1,text,true,,3569,489,1,1,4,0,0
1495689768354,4,92 /templates/administrador/bloques/generar-bloques.html,200,,Thread Group 1-1,text,true,,3136,493,1,1,4,0,0
1495689768358,4,93 /templates/administrador/bloques/eliminar-bloques.html,200,,Thread Group 1-1,text,true,,2840,494,1,1,4,0,0
1495689768362,4,97 /templates/administrador/graficas/pruebaGrafica.html,200,,Thread Group 1-1,text,true,,2773,492,1,1,4,0,0
1495689768366,4,99 /templates/administrador/graficas/pruebaHistorico.html,200,,Thread Group 1-1,text,true,,2671,494,1,1,4,0,0
1495689768370,4,102 /templates/reservas/laboratorios/laboratorios.html,200,,Thread Group 1-1,text,true,,7816,490,1,1,4,0,0
1495689768374,3,106 /templates/reservas/consultar-reservas.html,200,,Thread Group 1-1,text,true,,1332,483,1,1,3,0,0
1495689768263,110,1 /,200,"Number of samples in transaction : 32, number of failing samples : 0",Thread Group 1-1,,true,,116379,15538,1,1,110,4,0
1495689768377,211,570 /bloques/bloques-vigentes-por-dia-y-tipo-espacio,200,,Thread Group 1-1,text,true,,4671,642,1,1,211,0,0
1495689768377,211,570 /bloques/bloques-vigentes-por-dia-y-tipo-espacio,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,4671,642,1,1,211,0,0
1495689768588,5,569 /bloques/bloques-vigentes-por-tipo-espacio,200,,Thread Group 1-1,text,true,,453,621,1,1,4,0,0
1495689768588,5,569 /bloques/bloques-vigentes-por-tipo-espacio,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,453,621,1,1,4,0,0
1495689768593,36,115 /reservas/mis-reservas/reservas-grafica,200,,Thread Group 1-1,text,true,,1906,552,1,1,36,0,0
1495689768593,36,115 /reservas/mis-reservas/reservas-grafica,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1906,552,1,1,36,0,0
1495689768629,1157,118 /reservas/mis-reservas/historico-grafica,200,,Thread Group 1-1,text,true,,39233,553,1,1,1156,0,0
1495689768629,1157,118 /reservas/mis-reservas/historico-grafica,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,39233,553,1,1,1156,0,0
1495689769786,4,457 /,200,,Thread Group 1-1,text,true,,2371,505,1,1,4,0,0
1495689769790,3,477 /templates/calendario/calendario.html,200,,Thread Group 1-1,text,true,,1423,513,1,1,3,0,0
1495689769793,3,501 /templates/header/header.html,200,,Thread Group 1-1,text,true,,678,505,1,1,3,0,0
1495689769797,2,502 /templates/layouts/main-layout.html,200,,Thread Group 1-1,text,true,,912,511,1,1,2,0,0
1495689769800,2,505 /templates/footer/footer.html,200,,Thread Group 1-1,text,true,,736,505,1,1,2,0,0
1495689769802,3,506 /templates/home/home-template.html,200,,Thread Group 1-1,text,true,,8084,510,1,1,3,0,0
1495689769806,2,507 /templates/login/login.html,200,,Thread Group 1-1,text,true,,1811,503,1,1,2,0,0
1495689769808,4,508 /templates/password/password-recovery.html,200,,Thread Group 1-1,text,true,,2247,518,1,1,4,0,0
1495689769812,3,512 /templates/password/password-change.html,200,,Thread Group 1-1,text,true,,2112,516,1,1,3,0,0
1495689769815,3,516 /templates/reservas/biblioteca/biblioteca.html,200,,Thread Group 1-1,text,true,,8402,522,1,1,3,0,0
1495689769818,4,517 /templates/reservas/canchas/tenis.html,200,,Thread Group 1-1,text,true,,4305,514,1,1,4,0,0
1495689769822,3,518 /templates/reservas/biblioteca/computadores.html,200,,Thread Group 1-1,text,true,,4016,524,1,1,3,0,0
1495689769825,3,520 /templates/administrador/usuarios/usuarios.html,200,,Thread Group 1-1,text,true,,8128,523,1,1,3,0,0
1495689769828,3,521 /templates/administrador/usuarios/consultar-usuario.html,200,,Thread Group 1-1,text,true,,3062,532,1,1,3,0,0
1495689769831,3,523 /templates/administrador/usuarios/crear-usuario.html,200,,Thread Group 1-1,text,true,,3655,528,1,1,3,0,0
1495689769834,4,526 /templates/administrador/usuarios/actualizar-usuario.html,200,,Thread Group 1-1,text,true,,4200,533,1,1,4,0,0
1495689769838,3,529 /templates/administrador/usuarios/editar-usuario.html,200,,Thread Group 1-1,text,true,,4886,529,1,1,3,0,0
1495689769842,3,531 /templates/administrador/usuarios/eliminar-usuario.html,200,,Thread Group 1-1,text,true,,2610,531,1,1,3,0,0
1495689769845,3,532 /templates/reservas/biblioteca/EspaciosDisponibles.html,200,,Thread Group 1-1,text,true,,2619,531,1,1,3,0,0
1495689769848,3,535 /templates/espacios/gimnasio.html,200,,Thread Group 1-1,text,true,,2517,509,1,1,3,0,0
1495689769851,4,534 /templates/espacios/canchas.html,200,,Thread Group 1-1,text,true,,9646,508,1,1,3,0,0
1495689769855,2,537 /templates/reservas/canchas/canchaMultiple.html,200,,Thread Group 1-1,text,true,,3567,523,1,1,2,0,0
1495689769858,3,540 /templates/reservas/canchas/canchaFutbolTenis.html,200,,Thread Group 1-1,text,true,,3574,526,1,1,3,0,0
1495689769861,4,543 /templates/reservas/biblioteca/cubiculoEstudio.html,200,,Thread Group 1-1,text,true,,3591,527,1,1,4,0,0
1495689769865,5,545 /templates/reservas/biblioteca/cubiculoVideo.html,200,,Thread Group 1-1,text,true,,3569,525,1,1,4,0,0
1495689769870,3,547 /templates/reservas/confirmarReserva.html,200,,Thread Group 1-1,text,true,,3090,517,1,1,3,0,0
1495689769873,3,549 /templates/administrador/bloques/generar-bloques.html,200,,Thread Group 1-1,text,true,,3136,529,1,1,3,0,0
1495689769876,3,551 /templates/administrador/bloques/eliminar-bloques.html,200,,Thread Group 1-1,text,true,,2840,530,1,1,3,0,0
1495689769879,4,553 /templates/administrador/graficas/pruebaGrafica.html,200,,Thread Group 1-1,text,true,,2773,528,1,1,4,0,0
1495689769883,3,555 /templates/administrador/graficas/pruebaHistorico.html,200,,Thread Group 1-1,text,true,,2671,530,1,1,3,0,0
1495689769886,3,557 /templates/reservas/laboratorios/laboratorios.html,200,,Thread Group 1-1,text,true,,7835,526,1,1,3,0,0
1495689769889,5,562 /templates/reservas/consultar-reservas.html,200,,Thread Group 1-1,text,true,,1332,519,1,1,5,0,1
1495689769786,103,457 /,200,"Number of samples in transaction : 32, number of failing samples : 0",Thread Group 1-1,,true,,116398,16650,1,1,101,5,1
1495689769894,2,565 /user,200,,Thread Group 1-1,text,true,,640,554,1,1,2,0,0
1495689769894,2,565 /user,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,640,554,1,1,2,1,0
1495689769897,4,1 /,200,,Thread Group 1-1,text,true,,2371,509,1,1,4,0,0
1495689769901,3,26 /templates/calendario/calendario.html,200,,Thread Group 1-1,text,true,,1423,477,1,1,3,0,0
1495689769904,3,48 /templates/layouts/main-layout.html,200,,Thread Group 1-1,text,true,,912,475,1,1,3,0,0
1495689769907,3,47 /templates/home/home-template.html,200,,Thread Group 1-1,text,true,,8084,474,1,1,3,0,0
1495689769910,3,46 /templates/footer/footer.html,200,,Thread Group 1-1,text,true,,736,469,1,1,3,0,0
1495689769913,3,50 /templates/header/header.html,200,,Thread Group 1-1,text,true,,678,469,1,1,3,0,0
1495689769916,3,51 /templates/login/login.html,200,,Thread Group 1-1,text,true,,1811,467,1,1,3,0,0
1495689769920,2,55 /templates/password/password-recovery.html,200,,Thread Group 1-1,text,true,,2247,482,1,1,2,0,0
1495689769923,3,56 /templates/reservas/biblioteca/biblioteca.html,200,,Thread Group 1-1,text,true,,8402,486,1,1,3,0,0
1495689769926,3,54 /templates/password/password-change.html,200,,Thread Group 1-1,text,true,,2112,480,1,1,3,0,0
1495689769929,3,59 /templates/reservas/canchas/tenis.html,200,,Thread Group 1-1,text,true,,4305,478,1,1,3,0,0
1495689769932,3,63 /templates/administrador/usuarios/usuarios.html,200,,Thread Group 1-1,text,true,,8128,487,1,1,3,0,0
1495689769935,3,62 /templates/reservas/biblioteca/computadores.html,200,,Thread Group 1-1,text,true,,4016,488,1,1,3,0,0
1495689769938,4,66 /templates/administrador/usuarios/consultar-usuario.html,200,,Thread Group 1-1,text,true,,3062,496,1,1,3,0,0
1495689769942,4,70 /templates/administrador/usuarios/eliminar-usuario.html,200,,Thread Group 1-1,text,true,,2610,495,1,1,4,0,0
1495689769946,3,71 /templates/administrador/usuarios/crear-usuario.html,200,,Thread Group 1-1,text,true,,3655,492,1,1,3,0,0
1495689769949,3,73 /templates/administrador/usuarios/actualizar-usuario.html,200,,Thread Group 1-1,text,true,,4200,497,1,1,3,0,0
1495689769952,3,74 /templates/administrador/usuarios/editar-usuario.html,200,,Thread Group 1-1,text,true,,4886,493,1,1,3,0,0
1495689769955,3,72 /templates/espacios/canchas.html,200,,Thread Group 1-1,text,true,,9646,472,1,1,3,0,0
1495689769958,3,75 /templates/reservas/biblioteca/EspaciosDisponibles.html,200,,Thread Group 1-1,text,true,,2619,495,1,1,3,0,0
1495689769962,3,76 /templates/espacios/gimnasio.html,200,,Thread Group 1-1,text,true,,2517,473,1,1,3,0,0
1495689769965,4,83 /templates/reservas/canchas/canchaMultiple.html,200,,Thread Group 1-1,text,true,,3567,487,1,1,4,0,0
1495689769969,3,84 /templates/reservas/biblioteca/cubiculoEstudio.html,200,,Thread Group 1-1,text,true,,3591,491,1,1,3,0,0
1495689769972,3,86 /templates/reservas/canchas/canchaFutbolTenis.html,200,,Thread Group 1-1,text,true,,3574,490,1,1,3,0,0
1495689769975,4,89 /templates/reservas/confirmarReserva.html,200,,Thread Group 1-1,text,true,,3090,481,1,1,4,0,0
1495689769979,3,88 /templates/reservas/biblioteca/cubiculoVideo.html,200,,Thread Group 1-1,text,true,,3569,489,1,1,3,0,0
1495689769982,4,92 /templates/administrador/bloques/generar-bloques.html,200,,Thread Group 1-1,text,true,,3136,493,1,1,4,0,0
1495689769987,3,93 /templates/administrador/bloques/eliminar-bloques.html,200,,Thread Group 1-1,text,true,,2840,494,1,1,3,0,0
1495689769990,3,97 /templates/administrador/graficas/pruebaGrafica.html,200,,Thread Group 1-1,text,true,,2773,492,1,1,3,0,0
1495689769993,4,99 /templates/administrador/graficas/pruebaHistorico.html,200,,Thread Group 1-1,text,true,,2671,494,1,1,4,0,0
1495689769997,3,102 /templates/reservas/laboratorios/laboratorios.html,200,,Thread Group 1-1,text,true,,7816,490,1,1,2,0,0
1495689770000,3,106 /templates/reservas/consultar-reservas.html,200,,Thread Group 1-1,text,true,,1332,483,1,1,3,0,0
1495689769897,102,1 /,200,"Number of samples in transaction : 32, number of failing samples : 0",Thread Group 1-1,,true,,116379,15538,1,1,100,4,0
