timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1495736102802,90,501 /templates/header/header.html,200,,Thread Group 1-4,text,true,,724,492,4,4,90,0,0
1495736102794,100,56 /templates/reservas/biblioteca/biblioteca.html,200,,Thread Group 1-2,text,true,,8448,473,4,4,100,0,0
1495736102804,100,97 /templates/administrador/graficas/pruebaGrafica.html,200,,Thread Group 1-1,text,true,,2819,479,4,4,100,0,0
1495736102817,100,540 /templates/reservas/canchas/canchaFutbolTenis.html,200,,Thread Group 1-3,text,true,,3620,513,4,4,100,0,0
1495736102892,94,502 /templates/layouts/main-layout.html,200,,Thread Group 1-4,text,true,,958,498,4,4,94,0,0
1495736102894,95,54 /templates/password/password-change.html,200,,Thread Group 1-2,text,true,,2158,467,4,4,95,0,0
1495736102905,95,99 /templates/administrador/graficas/pruebaHistorico.html,200,,Thread Group 1-1,text,true,,2717,481,4,4,95,0,0
1495736102917,100,543 /templates/reservas/biblioteca/cubiculoEstudio.html,200,,Thread Group 1-3,text,true,,3637,514,4,4,100,0,0
1495736102987,87,505 /templates/footer/footer.html,200,,Thread Group 1-4,text,true,,782,492,4,4,87,0,0
1495736102989,99,59 /templates/reservas/canchas/tenis.html,200,,Thread Group 1-2,text,true,,4351,465,4,4,99,0,0
1495736103000,100,102 /templates/reservas/laboratorios/laboratorios.html,200,,Thread Group 1-1,text,true,,7862,477,4,4,100,0,0
1495736103018,94,545 /templates/reservas/biblioteca/cubiculoVideo.html,200,,Thread Group 1-3,text,true,,3615,512,4,4,94,0,0
1495736103075,83,506 /templates/home/home-template.html,200,,Thread Group 1-4,text,true,,8130,497,4,4,83,0,0
1495736103088,95,63 /templates/administrador/usuarios/usuarios.html,200,,Thread Group 1-2,text,true,,8174,474,4,4,95,0,0
1495736103100,94,106 /templates/reservas/consultar-reservas.html,200,,Thread Group 1-1,text,true,,1378,470,4,4,94,0,0
1495736099898,3291,1 /,200,"Number of samples in transaction : 32, number of failing samples : 0",Thread Group 1-1,,true,,117851,15122,4,4,3291,5,185
1495736103112,95,547 /templates/reservas/confirmarReserva.html,200,,Thread Group 1-3,text,true,,3136,504,4,4,95,0,0
1495736103158,100,507 /templates/login/login.html,200,,Thread Group 1-4,text,true,,1857,490,4,4,100,0,0
1495736103183,100,62 /templates/reservas/biblioteca/computadores.html,200,,Thread Group 1-2,text,true,,4062,475,4,4,100,0,0
1495736103194,112,570 /bloques/bloques-vigentes-por-dia-y-tipo-espacio,401,,Thread Group 1-1,text,false,,571,590,4,4,112,0,0
1495736103194,112,570 /bloques/bloques-vigentes-por-dia-y-tipo-espacio,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,571,590,4,4,112,0,0
1495736103207,101,549 /templates/administrador/bloques/generar-bloques.html,200,,Thread Group 1-3,text,true,,3182,516,4,4,101,0,0
1495736103258,95,508 /templates/password/password-recovery.html,200,,Thread Group 1-4,text,true,,2293,505,4,4,95,0,0
1495736103283,94,66 /templates/administrador/usuarios/consultar-usuario.html,200,,Thread Group 1-2,text,true,,3108,483,4,4,94,0,0
1495736103306,102,569 /bloques/bloques-vigentes-por-tipo-espacio,401,,Thread Group 1-1,text,false,,565,569,4,4,102,0,0
1495736103306,102,569 /bloques/bloques-vigentes-por-tipo-espacio,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,565,569,4,4,102,0,0
1495736103308,101,551 /templates/administrador/bloques/eliminar-bloques.html,200,,Thread Group 1-3,text,true,,2886,517,4,4,101,0,0
1495736103353,99,512 /templates/password/password-change.html,200,,Thread Group 1-4,text,true,,2158,503,4,4,99,0,0
1495736103377,97,70 /templates/administrador/usuarios/eliminar-usuario.html,200,,Thread Group 1-2,text,true,,2656,482,4,4,97,0,0
1495736103409,99,553 /templates/administrador/graficas/pruebaGrafica.html,200,,Thread Group 1-3,text,true,,2819,515,4,4,99,0,0
1495736103408,114,115 /reservas/mis-reservas/reservas-grafica,401,,Thread Group 1-1,text,false,,562,500,4,4,114,0,0
1495736103408,114,115 /reservas/mis-reservas/reservas-grafica,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,562,500,4,4,114,0,0
1495736103452,102,516 /templates/reservas/biblioteca/biblioteca.html,200,,Thread Group 1-4,text,true,,8448,509,4,4,102,0,0
1495736103474,91,71 /templates/administrador/usuarios/crear-usuario.html,200,,Thread Group 1-2,text,true,,3701,479,4,4,91,0,0
1495736103508,97,555 /templates/administrador/graficas/pruebaHistorico.html,200,,Thread Group 1-3,text,true,,2717,517,4,4,97,0,0
1495736103523,107,118 /reservas/mis-reservas/historico-grafica,401,,Thread Group 1-1,text,false,,563,501,4,4,107,0,0
1495736103522,107,118 /reservas/mis-reservas/historico-grafica,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,563,501,4,4,107,1,0
1495736103554,93,517 /templates/reservas/canchas/tenis.html,200,,Thread Group 1-4,text,true,,4351,501,3,3,93,0,0
1495736103565,94,73 /templates/administrador/usuarios/actualizar-usuario.html,200,,Thread Group 1-2,text,true,,4246,484,3,3,94,0,0
1495736103605,95,557 /templates/reservas/laboratorios/laboratorios.html,200,,Thread Group 1-3,text,true,,7862,513,3,3,95,0,0
1495736103647,97,518 /templates/reservas/biblioteca/computadores.html,200,,Thread Group 1-4,text,true,,4062,511,3,3,97,0,0
1495736103659,99,74 /templates/administrador/usuarios/editar-usuario.html,200,,Thread Group 1-2,text,true,,4932,480,3,3,99,0,0
1495736103701,97,562 /templates/reservas/consultar-reservas.html,200,,Thread Group 1-3,text,true,,1378,506,3,3,97,0,0
1495736100504,3290,457 /,200,"Number of samples in transaction : 32, number of failing samples : 0",Thread Group 1-3,,true,,117851,16234,3,3,3290,4,198
1495736103744,96,520 /templates/administrador/usuarios/usuarios.html,200,,Thread Group 1-4,text,true,,8174,510,3,3,96,0,0
1495736103758,96,72 /templates/espacios/canchas.html,200,,Thread Group 1-2,text,true,,9692,459,3,3,96,0,0
1495736103798,97,565 /user,401,,Thread Group 1-3,text,false,,528,502,3,3,97,0,0
1495736103798,97,565 /user,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-3,,false,,528,502,3,3,97,0,0
1495736103840,98,521 /templates/administrador/usuarios/consultar-usuario.html,200,,Thread Group 1-4,text,true,,3108,519,3,3,98,0,0
1495736103854,98,75 /templates/reservas/biblioteca/EspaciosDisponibles.html,200,,Thread Group 1-2,text,true,,2665,482,3,3,98,0,0
1495736103895,102,1 /,200,,Thread Group 1-3,text,true,,2417,496,3,3,102,0,0
1495736103938,96,523 /templates/administrador/usuarios/crear-usuario.html,200,,Thread Group 1-4,text,true,,3701,515,3,3,96,0,0
1495736103952,96,76 /templates/espacios/gimnasio.html,200,,Thread Group 1-2,text,true,,2563,460,3,3,96,0,0
1495736103997,110,26 /templates/calendario/calendario.html,200,,Thread Group 1-3,text,true,,1469,464,3,3,110,0,0
1495736104035,99,526 /templates/administrador/usuarios/actualizar-usuario.html,200,,Thread Group 1-4,text,true,,4246,520,3,3,99,0,0
1495736104048,99,83 /templates/reservas/canchas/canchaMultiple.html,200,,Thread Group 1-2,text,true,,3613,474,3,3,99,0,0
1495736104107,101,48 /templates/layouts/main-layout.html,200,,Thread Group 1-3,text,true,,958,462,3,3,101,0,0
1495736104134,90,529 /templates/administrador/usuarios/editar-usuario.html,200,,Thread Group 1-4,text,true,,4932,516,3,3,90,0,0
1495736104147,87,84 /templates/reservas/biblioteca/cubiculoEstudio.html,200,,Thread Group 1-2,text,true,,3637,478,3,3,87,0,0
1495736104208,90,47 /templates/home/home-template.html,200,,Thread Group 1-3,text,true,,8130,461,3,3,90,0,0
1495736104225,93,531 /templates/administrador/usuarios/eliminar-usuario.html,200,,Thread Group 1-4,text,true,,2656,518,3,3,93,0,0
1495736104234,96,86 /templates/reservas/canchas/canchaFutbolTenis.html,200,,Thread Group 1-2,text,true,,3620,477,3,3,96,0,0
1495736104298,95,46 /templates/footer/footer.html,200,,Thread Group 1-3,text,true,,782,456,3,3,95,0,0
1495736104318,87,532 /templates/reservas/biblioteca/EspaciosDisponibles.html,200,,Thread Group 1-4,text,true,,2665,518,3,3,87,0,0
1495736104330,99,89 /templates/reservas/confirmarReserva.html,200,,Thread Group 1-2,text,true,,3136,468,3,3,99,0,0
1495736104393,86,50 /templates/header/header.html,200,,Thread Group 1-3,text,true,,724,456,3,3,86,0,0
1495736104405,97,535 /templates/espacios/gimnasio.html,200,,Thread Group 1-4,text,true,,2563,496,3,3,97,0,0
1495736104429,100,88 /templates/reservas/biblioteca/cubiculoVideo.html,200,,Thread Group 1-2,text,true,,3615,476,4,4,100,0,0
1495736104479,88,51 /templates/login/login.html,200,,Thread Group 1-3,text,true,,1857,454,4,4,88,0,0
1495736104503,97,534 /templates/espacios/canchas.html,200,,Thread Group 1-4,text,true,,9692,495,4,4,97,0,0
1495736104529,98,92 /templates/administrador/bloques/generar-bloques.html,200,,Thread Group 1-2,text,true,,3182,480,4,4,98,0,0
1495736104506,195,457 /,200,,Thread Group 1-5,text,true,,2417,492,4,4,195,0,91
1495736104567,193,55 /templates/password/password-recovery.html,200,,Thread Group 1-3,text,true,,2293,469,4,4,193,0,89
1495736104701,93,477 /templates/calendario/calendario.html,200,,Thread Group 1-5,text,true,,1469,500,4,4,93,0,0
1495736104600,194,537 /templates/reservas/canchas/canchaMultiple.html,200,,Thread Group 1-4,text,true,,3613,510,4,4,194,0,95
